Activated as <IOR:010000001600000049444c3a53696d706c655f5365727665723a312e3000000001000000000000006c000000010102000b00000031302e302e312e3133350000393000001b00000014010f0052535469a8db6060040d000000000001000000010000000002000000000000000800000001000000004f4154010000001800000001b747620100010001000000010001050901010000000000>
-1207486027	-1207401276		-0.141622 -0.311445 -0.119931 0.931967	0.158639 1.074957 0.047610
-1207472095	-1207401266		-0.145042 -0.311318 -0.120215 0.931446	0.159146 1.074020 0.047105
-1207458192	-1207401256		-0.148011 -0.310867 -0.120350 0.931112	0.159632 1.072965 0.046607
-1207444274	-1207401244		-0.151347 -0.310423 -0.120790 0.930667	0.160099 1.071962 0.046076
-1207430353	-1207401233		-0.154893 -0.309925 -0.121287 0.930185	0.160575 1.071063 0.045574
-1207416366	-1207398589		-0.158064 -0.309798 -0.121407 0.929678	0.161054 1.070165 0.045049
-1207402508	-1207398558		-0.161247 -0.310035 -0.121406 0.929052	0.161568 1.069283 0.044488
-1207388545	-1207398545		-0.164389 -0.309939 -0.121539 0.928516	0.162082 1.068390 0.043928
-1207374660	-1207397628		-0.167594 -0.309788 -0.122154 0.927913	0.162600 1.067508 0.043355
-1207360731	-1207392102		-0.171083 -0.309648 -0.122778 0.927240	0.163130 1.066552 0.042825
-1207346767	-1207380002		-0.174841 -0.309207 -0.123756 0.926556	0.163598 1.065557 0.042375
-1207332821	-1207365772		-0.178829 -0.309131 -0.125196 0.925627	0.163983 1.064589 0.042040
-1207318959	-1207350884		-0.182713 -0.309168 -0.127143 0.924590	0.164320 1.063739 0.041706
-1207305008	-1207338210		-0.185635 -0.309090 -0.128930 0.923786	0.164666 1.062966 0.041301
-1207291116	-1207320689		-0.189227 -0.309029 -0.129886 0.922943	0.165087 1.062330 0.040799
-1207277187	-1207309988		-0.191163 -0.308641 -0.130396 0.922602	0.165581 1.061487 0.040283
-1207263266	-1207295379		-0.193448 -0.307765 -0.130967 0.922338	0.165978 1.060659 0.039735
-1207249253	-1207248216		-0.195553 -0.306370 -0.131588 0.922269	0.166255 1.059931 0.039291
-1207235421	-1207245040		-0.197509 -0.305371 -0.132099 0.922111	0.166466 1.059252 0.038845
-1207221480	-1207245017		-0.199102 -0.304538 -0.132753 0.921950	0.166704 1.058599 0.038361
-1207207557	-1207239262		-0.201115 -0.303819 -0.133079 0.921703	0.166901 1.057943 0.037773
-1207193639	-1207226782		-0.202775 -0.302722 -0.133465 0.921645	0.167181 1.057267 0.037040
-1207179734	-1207210753		-0.204254 -0.301594 -0.133534 0.921678	0.167396 1.056604 0.036233
-1207165746	-1207199107		-0.205792 -0.300367 -0.133094 0.921800	0.167565 1.055997 0.035387
-1207151862	-1207184256		-0.207343 -0.299449 -0.132176 0.921883	0.167751 1.055433 0.034483
-1207137960	-1207171290		-0.208815 -0.298891 -0.130645 0.921950	0.168023 1.054744 0.033354
-1207123964	-1207156448		-0.211189 -0.298046 -0.129302 0.921872	0.168408 1.053913 0.032124
-1207110091	-1207143294		-0.213789 -0.296745 -0.128264 0.921838	0.168716 1.052862 0.030900
-1207096177	-1207129246		-0.216451 -0.294767 -0.128326 0.921843	0.168981 1.051826 0.029830
-1207082262	-1207115073		-0.219037 -0.292968 -0.128501 0.921781	0.169116 1.050763 0.028842
-1207068335	-1207101719		-0.222622 -0.291155 -0.129129 0.921409	0.169207 1.049752 0.027886
-1207054419	-1207087972		-0.226620 -0.289252 -0.130015 0.920908	0.169365 1.048782 0.026872
-1207040434	-1207073122		-0.230801 -0.286797 -0.130697 0.920541	0.169507 1.047804 0.025818
-1207026556	-1207059636		-0.233892 -0.284161 -0.131516 0.920462	0.169582 1.046866 0.024698
-1207012653	-1207044125		-0.236983 -0.281562 -0.131746 0.920437	0.169562 1.045940 0.023554
-1206998708	-1207032065		-0.240351 -0.278705 -0.131744 0.920434	0.169562 1.045093 0.022439
-1206984779	-1207017980		-0.243270 -0.275701 -0.131517 0.920604	0.169578 1.044125 0.021220
-1206970856	-1207004222		-0.246378 -0.272419 -0.131844 0.920708	0.169650 1.043057 0.019968
-1206956850	-1206987793		-0.249545 -0.269087 -0.133432 0.920606	0.169630 1.042056 0.018711
-1206943026	-1206976250		-0.252113 -0.265643 -0.134676 0.920725	0.169591 1.041264 0.017491
-1206929106	-1206962137		-0.254130 -0.262741 -0.134922 0.920967	0.169438 1.040455 0.016261
-1206915184	-1206948100		-0.256287 -0.259869 -0.134970 0.921178	0.169235 1.039643 0.014912
-1206901261	-1206933345		-0.258555 -0.256698 -0.134813 0.921456	0.169074 1.038779 0.013649
-1206887341	-1206919905		-0.260787 -0.253536 -0.134823 0.921701	0.168912 1.037848 0.012413
-1206873351	-1206903479		-0.263577 -0.250329 -0.134949 0.921765	0.168737 1.036869 0.011214
-1206859505	-1206892898		-0.265999 -0.247085 -0.135551 0.921856	0.168557 1.036071 0.010083
-1206845564	-1206879157		-0.268214 -0.244320 -0.136136 0.921865	0.168375 1.035429 0.009010
-1206831633	-1206864442		-0.271015 -0.242207 -0.136233 0.921590	0.168187 1.034789 0.007957
-1206817702	-1206849889		-0.273747 -0.240185 -0.136218 0.921313	0.167887 1.034207 0.006940
-1206803790	-1206832173		-0.276248 -0.238158 -0.135796 0.921155	0.167500 1.033592 0.006057
-1206789811	-1206818268		-0.278341 -0.236225 -0.135792 0.921024	0.167130 1.033121 0.005260
-1206775951	-1206798433		-0.280149 -0.234291 -0.135901 0.920953	0.166739 1.032669 0.004461
-1206762038	-1206794910		-0.282252 -0.232191 -0.135882 0.920846	0.166277 1.032198 0.003688
-1206748052	-1206780636		-0.284228 -0.229981 -0.136310 0.920729	0.165783 1.031844 0.003074
-1206734182	-1206767228		-0.285864 -0.227898 -0.136406 0.920727	0.165300 1.031610 0.002542
-1206720241	-1206752164		-0.287122 -0.226111 -0.136279 0.920795	0.164788 1.031314 0.002074
-1206706342	-1206735261		-0.288417 -0.224214 -0.136377 0.920839	0.164241 1.030997 0.001587
-1206692396	-1206725806		-0.290421 -0.221768 -0.136336 0.920808	0.163710 1.030704 0.001154
-1206678475	-1206711092		-0.292758 -0.219131 -0.136217 0.920717	0.163101 1.030451 0.000854
-1206664499	-1206697942		-0.294774 -0.216664 -0.136077 0.920678	0.162407 1.030236 0.000515
-1206650613	-1206681440		-0.297237 -0.214090 -0.136002 0.920499	0.161530 1.029786 0.000167
-1206636691	-1206670079		-0.299983 -0.210951 -0.136931 0.920196	0.160742 1.029337 -0.000234
-1206622784	-1206655832		-0.302151 -0.207892 -0.138174 0.919997	0.159984 1.028951 -0.000738
-1206608862	-1206640667		-0.304779 -0.204654 -0.138698 0.919777	0.159176 1.028830 -0.001229
-1206594949	-1206625980		-0.306710 -0.201427 -0.138368 0.919897	0.158181 1.028631 -0.001706
-1206580949	-1206613294		-0.308608 -0.197776 -0.137369 0.920204	0.157199 1.028455 -0.002226
-1206567104	-1206597277		-0.309681 -0.193915 -0.136230 0.920834	0.156039 1.028289 -0.002878
-1206553127	-1206584060		-0.311649 -0.189224 -0.134844 0.921350	0.154853 1.028085 -0.003574
-1206539254	-1206572699		-0.313663 -0.184134 -0.133862 0.921841	0.153684 1.028017 -0.004163
-1206525301	-1206557444		-0.314979 -0.179803 -0.132795 0.922402	0.152517 1.027908 -0.004743
-1206511392	-1206519525		-0.316423 -0.175564 -0.131844 0.922860	0.151260 1.027713 -0.005313
-1206497405	-1206516279		-0.318263 -0.171205 -0.131303 0.923123	0.149975 1.027612 -0.005966
-1206483534	-1206515119		-0.319945 -0.166854 -0.130548 0.923446	0.148679 1.027650 -0.006619
-1206469616	-1206502543		-0.321412 -0.162690 -0.129081 0.923886	0.147492 1.027720 -0.007271
-1206455589	-1206487804		-0.322421 -0.159440 -0.127476 0.924323	0.146266 1.027616 -0.008034
-1206441784	-1206466192		-0.323768 -0.156114 -0.125804 0.924649	0.144972 1.027372 -0.008716
-1206427857	-1206460478		-0.325358 -0.152854 -0.124554 0.924805	0.143657 1.027250 -0.009283
-1206413940	-1206446462		-0.326033 -0.150063 -0.123012 0.925231	0.142218 1.027186 -0.009858
-1206400014	-1206397782		-0.326760 -0.147430 -0.121481 0.925600	0.140845 1.027182 -0.010551
-1206386077	-1206397758		-0.328119 -0.144235 -0.120225 0.925786	0.139410 1.027065 -0.011282
-1206372100	-1206397745		-0.329125 -0.141024 -0.119276 0.926047	0.138001 1.027000 -0.011933
-1206358230	-1206391643		-0.330290 -0.137793 -0.117852 0.926301	0.136484 1.026881 -0.012615
-1206344294	-1206377361		-0.331697 -0.133900 -0.116228 0.926574	0.134983 1.026734 -0.013134
-1206330410	-1206363375		-0.333117 -0.130508 -0.114994 0.926702	0.133497 1.026521 -0.013994
-1206316469	-1206349540		-0.334275 -0.127301 -0.113358 0.926933	0.131931 1.026227 -0.014914
-1206302528	-1206335486		-0.335214 -0.124488 -0.112240 0.927112	0.130356 1.026045 -0.015832
-1206288545	-1206318132		-0.335551 -0.121487 -0.111014 0.927536	0.128808 1.025847 -0.016618
-1206274699	-1206308152		-0.336561 -0.118152 -0.109364 0.927796	0.127328 1.025636 -0.017411
-1206260768	-1206289934		-0.337463 -0.114950 -0.108238 0.928003	0.125858 1.025398 -0.018216
-1206246784	-1206276635		-0.338406 -0.111492 -0.107504 0.928167	0.124318 1.025051 -0.018990
-1206232923	-1206266353		-0.339602 -0.107923 -0.106682 0.928247	0.122774 1.024953 -0.019750
-1206219008	-1206252149		-0.341092 -0.104260 -0.105457 0.928259	0.121223 1.024892 -0.020583
-1206205018	-1206238199		-0.342527 -0.100554 -0.104626 0.928234	0.119673 1.024861 -0.021395
-1206191162	-1206224606		-0.344676 -0.096880 -0.103537 0.927951	0.118011 1.024737 -0.022120
-1206177227	-1206210329		-0.347759 -0.093052 -0.103386 0.927209	0.116405 1.024786 -0.022929
-1206163178	-1206196190		-0.349964 -0.089552 -0.103299 0.926733	0.114837 1.024835 -0.023655
-1206149382	-1206180121		-0.351619 -0.085640 -0.102170 0.926602	0.113186 1.024800 -0.024325
-1206135473	-1206168318		-0.353498 -0.081647 -0.100750 0.926403	0.111607 1.024721 -0.024976
-1206121467	-1206145560		-0.355146 -0.077743 -0.099955 0.926195	0.110087 1.024630 -0.025579
-1206107621	-1206135979		-0.357049 -0.074136 -0.099704 0.925785	0.108636 1.024546 -0.026113
-1206093706	-1206120185		-0.359087 -0.070965 -0.099491 0.925269	0.107281 1.024589 -0.026800
-1206079784	-1206111547		-0.360425 -0.068043 -0.098317 0.925093	0.105886 1.024590 -0.027395
-1206065846	-1206099165		-0.361361 -0.065369 -0.097071 0.925052	0.104571 1.024672 -0.027844
-1206051928	-1206083347		-0.361722 -0.063356 -0.095666 0.925198	0.103298 1.024660 -0.028269
-1206037948	-1206071389		-0.361940 -0.061678 -0.093928 0.925404	0.102107 1.024594 -0.028629
-1206024051	-1206057019		-0.361505 -0.060360 -0.092390 0.925816	0.101013 1.024611 -0.028893
-1206010144	-1206043007		-0.360847 -0.059455 -0.090704 0.926298	0.099952 1.024618 -0.029045
-1205996237	-1206029390		-0.360573 -0.058890 -0.089222 0.926584	0.098917 1.024620 -0.029181
-1205982314	-1206011357		-0.359653 -0.058745 -0.088076 0.927061	0.097976 1.024618 -0.029337
-1205968390	-1206001723		-0.358527 -0.058727 -0.086634 0.927633	0.097057 1.024648 -0.029498
-1205954388	-1205987837		-0.356893 -0.058687 -0.084979 0.928419	0.096322 1.024873 -0.029662
-1205940529	-1205971625		-0.355168 -0.059012 -0.082742 0.929262	0.095547 1.024925 -0.029786
-1205926608	-1205958383		-0.354527 -0.059074 -0.080568 0.929693	0.094854 1.024920 -0.029936
-1205912703	-1205946329		-0.353925 -0.058895 -0.079116 0.930059	0.094241 1.024909 -0.029981
-1205898770	-1205927668		-0.353128 -0.059142 -0.078145 0.930428	0.093791 1.024870 -0.029951
-1205884843	-1205917740		-0.353107 -0.060038 -0.077185 0.930459	0.093333 1.024801 -0.030002
-1205870927	-1205896050		-0.353571 -0.060437 -0.076726 0.930295	0.092954 1.024719 -0.030094
-1205856983	-1205889690		-0.354145 -0.060807 -0.076458 0.930074	0.092555 1.024727 -0.030184
-1205843066	-1205876437		-0.354392 -0.061112 -0.076172 0.929983	0.092243 1.024861 -0.030290
-1205829104	-1205860565		-0.354257 -0.061360 -0.075385 0.930083	0.091989 1.024978 -0.030465
-1205815217	-1205848722		-0.353997 -0.061527 -0.073973 0.930284	0.091771 1.024961 -0.030633
-1205801303	-1205832633		-0.354087 -0.061427 -0.072591 0.930365	0.091646 1.024834 -0.030741
-1205787359	-1205817690		-0.354009 -0.061538 -0.071863 0.930444	0.091438 1.024790 -0.030859
-1205773463	-1205806889		-0.353752 -0.061613 -0.071585 0.930559	0.091325 1.024714 -0.030981
-1205759543	-1205791759		-0.353676 -0.061502 -0.071494 0.930602	0.091167 1.024765 -0.031111
-1205745559	-1205778071		-0.353663 -0.060999 -0.071331 0.930652	0.091061 1.024835 -0.031290
-1205731688	-1205763448		-0.353278 -0.060626 -0.070974 0.930850	0.091029 1.024825 -0.031502
-1205717754	-1205750329		-0.352794 -0.060703 -0.070310 0.931079	0.091010 1.024845 -0.031703
-1205703839	-1205737209		-0.352301 -0.060825 -0.069306 0.931333	0.091045 1.024884 -0.031859
-1205689895	-1205721211		-0.352323 -0.060864 -0.068578 0.931376	0.091118 1.024925 -0.032002
-1205676000	-1205709516		-0.352467 -0.060680 -0.068363 0.931349	0.091183 1.024902 -0.032072
-1205662018	-1205693480		-0.352730 -0.060694 -0.068515 0.931238	0.091241 1.024837 -0.032059
-1205648138	-1205680122		-0.353126 -0.060995 -0.068864 0.931042	0.091298 1.024740 -0.032037
-1205634222	-1205664791		-0.353609 -0.060961 -0.069215 0.930835	0.091482 1.024666 -0.031913
-1205620297	-1205653621		-0.353923 -0.060744 -0.069512 0.930708	0.091724 1.024676 -0.031729
-1205606383	-1205639219		-0.353568 -0.060975 -0.069527 0.930826	0.091914 1.024649 -0.031533
-1205592467	-1205624759		-0.353602 -0.061042 -0.069385 0.930820	0.092061 1.024660 -0.031329
-1205578475	-1205610617		-0.353567 -0.060941 -0.069476 0.930833	0.092164 1.024627 -0.031138
-1205564616	-1205598009		-0.353862 -0.060457 -0.070052 0.930709	0.092200 1.024624 -0.031146
-1205550676	-1205580751		-0.354264 -0.060091 -0.070543 0.930543	0.092170 1.024625 -0.031209
-1205536754	-1205568918		-0.354462 -0.059672 -0.070662 0.930485	0.092146 1.024573 -0.031245
-1205522826	-1205556313		-0.354508 -0.059304 -0.070992 0.930466	0.092089 1.024545 -0.031276
-1205508918	-1205540186		-0.354529 -0.058944 -0.071130 0.930471	0.092020 1.024532 -0.031309
-1205494999	-1205528440		-0.354516 -0.058704 -0.071174 0.930487	0.091955 1.024516 -0.031368
-1205481066	-1205505901		-0.354332 -0.058352 -0.070896 0.930601	0.091835 1.024490 -0.031419
-1205467115	-1205499700		-0.354322 -0.057667 -0.071021 0.930637	0.091742 1.024535 -0.031469
-1205453193	-1205486001		-0.354158 -0.057486 -0.070809 0.930728	0.091629 1.024524 -0.031563
-1205439296	-1205472618		-0.354253 -0.057493 -0.070850 0.930688	0.091558 1.024513 -0.031675
-1205425378	-1205458416		-0.354566 -0.057184 -0.070994 0.930577	0.091518 1.024485 -0.031726
-1205411377	-1205442809		-0.355004 -0.056826 -0.071228 0.930413	0.091460 1.024478 -0.031739
-1205397514	-1205431208		-0.355233 -0.056450 -0.071129 0.930357	0.091349 1.024451 -0.031695
-1205383597	-1205415769		-0.355521 -0.055966 -0.071014 0.930285	0.091244 1.024420 -0.031664
-1205369684	-1205403096		-0.355399 -0.055725 -0.070903 0.930354	0.091123 1.024360 -0.031643
-1205355742	-1205388506		-0.355435 -0.055745 -0.070932 0.930337	0.091003 1.024370 -0.031660
-1205341842	-1205374163		-0.355672 -0.055658 -0.070908 0.930254	0.090900 1.024373 -0.031675
-1205327918	-1205361448		-0.355886 -0.055274 -0.071139 0.930177	0.090829 1.024349 -0.031681
-1205313920	-1205345656		-0.356249 -0.054899 -0.071466 0.930035	0.090728 1.024377 -0.031657
-1205300046	-1205333269		-0.356045 -0.054727 -0.071521 0.930119	0.090622 1.024432 -0.031580
-1205286145	-1205317814		-0.355585 -0.054848 -0.071068 0.930323	0.090543 1.024501 -0.031511
-1205272225	-1205303190		-0.355491 -0.054798 -0.070744 0.930386	0.090513 1.024573 -0.031482
-1205258286	-1205291853		-0.355417 -0.054901 -0.070858 0.930400	0.090485 1.024606 -0.031481
-1205244377	-1205268800		-0.355581 -0.055094 -0.070930 0.930320	0.090461 1.024603 -0.031416
-1205230440	-1205263544		-0.355931 -0.055568 -0.071174 0.930139	0.090431 1.024620 -0.031373
-1205216512	-1205249204		-0.356302 -0.055748 -0.071117 0.929991	0.090424 1.024578 -0.031332
-1205202584	-1205234764		-0.356740 -0.055674 -0.071310 0.929813	0.090423 1.024534 -0.031311
-1205188670	-1205219576		-0.356917 -0.055587 -0.071408 0.929743	0.090422 1.024436 -0.031303
-1205174753	-1205207700		-0.357406 -0.055729 -0.071398 0.929547	0.090400 1.024370 -0.031298
-1205160844	-1205192410		-0.357576 -0.055856 -0.071630 0.929456	0.090380 1.024260 -0.031252
-1205146876	-1205177462		-0.358247 -0.055756 -0.072059 0.929170	0.090375 1.024155 -0.031200
-1205132986	-1205163796		-0.358836 -0.055901 -0.072561 0.928895	0.090358 1.023995 -0.031202
-1205118997	-1205150355		-0.359551 -0.055684 -0.073007 0.928597	0.090383 1.023840 -0.031214
-1205105141	-1205138637		-0.360172 -0.055169 -0.073087 0.928381	0.090349 1.023687 -0.031159
-1205091196	-1205124311		-0.361359 -0.054824 -0.073174 0.927933	0.090197 1.023490 -0.031033
-1205077280	-1205110362		-0.362906 -0.054458 -0.073530 0.927322	0.090124 1.023181 -0.030976
-1205063376	-1205096117		-0.365115 -0.053889 -0.074639 0.926399	0.090176 1.022934 -0.030892
-1205049428	-1205082925		-0.367030 -0.053698 -0.075729 0.925565	0.090154 1.022673 -0.030787
-1205035460	-1205068571		-0.369122 -0.053372 -0.076972 0.924649	0.090132 1.022504 -0.030734
-1205021592	-1205053838		-0.370341 -0.053046 -0.078178 0.924079	0.090134 1.022455 -0.030676
-1205007665	-1205038580		-0.371039 -0.052953 -0.078233 0.923800	0.090069 1.022281 -0.030599
-1204993751	-1205023646		-0.372103 -0.052691 -0.078000 0.923406	0.090142 1.022091 -0.030571
-1204979805	-1205012243		-0.373105 -0.052764 -0.078012 0.922997	0.090133 1.021849 -0.030493
-1204965905	-1204995989		-0.374463 -0.052618 -0.078112 0.922446	0.090165 1.021675 -0.030419
-1204951915	-1204985363		-0.375246 -0.052758 -0.078471 0.922090	0.090135 1.021461 -0.030329
-1204938061	-1204967861		-0.375737 -0.052854 -0.079018 0.921838	0.090094 1.021226 -0.030235
-1204924117	-1204957459		-0.376586 -0.052767 -0.079282 0.921473	0.090085 1.021029 -0.030184
-1204910216	-1204931030		-0.377046 -0.052793 -0.079775 0.921241	0.090133 1.020799 -0.030141
-1204896287	-1204927541		-0.377391 -0.052953 -0.080192 0.921054	0.090165 1.020578 -0.030134
-1204882356	-1204914134		-0.378033 -0.053143 -0.079894 0.920806	0.090071 1.020255 -0.030061
-1204868382	-1204901906		-0.378850 -0.053259 -0.080522 0.920409	0.090065 1.020029 -0.029989
-1204854504	-1204885173		-0.379504 -0.053445 -0.080867 0.920098	0.090062 1.019705 -0.029959
-1204840599	-1204872850		-0.380601 -0.053528 -0.081476 0.919587	0.090051 1.019437 -0.029965
-1204826603	-1204855956		-0.381377 -0.053515 -0.082485 0.919176	0.089967 1.019233 -0.029954
-1204812752	-1204845304		-0.382412 -0.053389 -0.082979 0.918708	0.089950 1.019058 -0.029960
-1204798833	-1204832083		-0.382964 -0.053404 -0.083145 0.918463	0.090008 1.018942 -0.030027
-1204784814	-1204818066		-0.382936 -0.053532 -0.083398 0.918444	0.089991 1.018779 -0.030110
-1204770979	-1204803301		-0.383275 -0.053207 -0.083543 0.918308	0.089984 1.018620 -0.030205
-1204757056	-1204783023		-0.383609 -0.052869 -0.083900 0.918156	0.089983 1.018435 -0.030196
-1204743117	-1204776405		-0.383903 -0.052348 -0.084444 0.918013	0.089929 1.018293 -0.030253
-1204729208	-1204762387		-0.384487 -0.051936 -0.084902 0.917749	0.089838 1.018131 -0.030290
-1204715288	-1204741557		-0.385079 -0.051583 -0.085359 0.917479	0.089898 1.018063 -0.030335
-1204701303	-1204731281		-0.385182 -0.051655 -0.085683 0.917401	0.089830 1.017874 -0.030383
-1204687438	-1204720948		-0.385587 -0.051637 -0.086130 0.917190	0.089844 1.017753 -0.030419
-1204673517	-1204706736		-0.386235 -0.051293 -0.086591 0.916893	0.089865 1.017662 -0.030472
-1204659606	-1204688996		-0.386073 -0.051133 -0.087014 0.916930	0.089875 1.017540 -0.030537
-1204645664	-1204677264		-0.386237 -0.051179 -0.086795 0.916880	0.089920 1.017461 -0.030623
-1204631745	-1204665258		-0.386484 -0.051178 -0.086620 0.916792	0.089985 1.017339 -0.030689
-1204617751	-1204647766		-0.387095 -0.051095 -0.086912 0.916511	0.090061 1.017209 -0.030725
-1204603897	-1204636691		-0.388007 -0.051269 -0.087380 0.916071	0.090113 1.017083 -0.030765
-1204589975	-1204623516		-0.388372 -0.051577 -0.087515 0.915887	0.090165 1.016901 -0.030784
-1204576052	-1204609260		-0.388594 -0.051817 -0.087609 0.915770	0.090228 1.016770 -0.030820
-1204562121	-1204594325		-0.389019 -0.051961 -0.087603 0.915582	0.090304 1.016714 -0.030849
-1204548191	-1204578204		-0.389243 -0.052072 -0.087500 0.915490	0.090368 1.016655 -0.030854
-1204534221	-1204567763		-0.389223 -0.052252 -0.087477 0.915490	0.090394 1.016618 -0.030868
-1204520353	-1204553516		-0.389354 -0.052268 -0.087335 0.915448	0.090400 1.016631 -0.030899
-1204506432	-1204536848		-0.389353 -0.052219 -0.087297 0.915454	0.090383 1.016674 -0.030948
-1204492522	-1204526096		-0.389058 -0.052189 -0.087284 0.915583	0.090391 1.016688 -0.030969
-1204478550	-1204511350		-0.388984 -0.052124 -0.087359 0.915611	0.090394 1.016698 -0.030982
-1204464646	-1204498155		-0.388941 -0.052042 -0.087503 0.915620	0.090423 1.016731 -0.031027
-1204450644	-1204483506		-0.388763 -0.051953 -0.087479 0.915703	0.090462 1.016782 -0.031086
-1204436767	-1204468192		-0.388490 -0.051904 -0.087206 0.915848	0.090468 1.016834 -0.031134
-1204422668	-1204455347		-0.388418 -0.051778 -0.086962 0.915908	0.090451 1.016945 -0.031167
-1204408939	-1204441427		-0.388027 -0.051880 -0.086709 0.916092	0.090438 1.016986 -0.031148
-1204395036	-1204428206		-0.387981 -0.052202 -0.086784 0.916086	0.090470 1.017060 -0.031177
-1204381118	-1204414352		-0.388232 -0.052531 -0.086707 0.915969	0.090517 1.017090 -0.031221
-1204367122	-1204400178		-0.388572 -0.052493 -0.086873 0.915811	0.090570 1.017116 -0.031283
-1204353254	-1204386293		-0.388525 -0.052554 -0.086814 0.915833	0.090554 1.017076 -0.031364
-1204339337	-1204372245		-0.388451 -0.052485 -0.086856 0.915864	0.090585 1.017106 -0.031471
-1204325407	-1204356257		-0.388285 -0.052858 -0.086332 0.915963	0.090598 1.017128 -0.031565
-1204311485	-1204344530		-0.388449 -0.052836 -0.086495 0.915879	0.090641 1.017162 -0.031668
-1204297579	-1204326386		-0.389087 -0.052715 -0.086788 0.915587	0.090657 1.017137 -0.031726
-1204283585	-1204317071		-0.389523 -0.052733 -0.087454 0.915338	0.090646 1.017103 -0.031744
-1204269698	-1204302606		-0.389416 -0.052863 -0.087190 0.915401	0.090612 1.017022 -0.031738
-1204255792	-1204288808		-0.389352 -0.052831 -0.087029 0.915445	0.090633 1.017035 -0.031806
-1204241806	-1204275026		-0.388749 -0.053080 -0.086504 0.915737	0.090658 1.016997 -0.031881
-1204227959	-1204257965		-0.388523 -0.053429 -0.086222 0.915839	0.090669 1.017022 -0.031924
-1204214032	-1204247428		-0.388306 -0.053486 -0.086384 0.915912	0.090684 1.017032 -0.031934
-1204200100	-1204229775		-0.388416 -0.053548 -0.086497 0.915851	0.090659 1.017048 -0.031956
-1204186156	-1204219665		-0.388349 -0.053415 -0.086182 0.915918	0.090642 1.017024 -0.031949
-1204172264	-1204205425		-0.388411 -0.053547 -0.086142 0.915887	0.090630 1.017052 -0.032008
-1204158277	-1204189651		-0.388591 -0.053777 -0.086020 0.915808	0.090653 1.017075 -0.032095
-1204144390	-1204174990		-0.388633 -0.053880 -0.085794 0.915806	0.090687 1.017058 -0.032136
-1204130477	-1204162252		-0.388852 -0.054079 -0.085829 0.915698	0.090709 1.017101 -0.032159
-1204116541	-1204148337		-0.388350 -0.054445 -0.085623 0.915909	0.090731 1.017103 -0.032146
-1204102635	-1204135681		-0.388243 -0.054652 -0.085142 0.915986	0.090782 1.017160 -0.032176
-1204088714	-1204121799		-0.387773 -0.054940 -0.084749 0.916205	0.090860 1.017167 -0.032231
-1204074792	-1204105427		-0.387754 -0.055449 -0.084590 0.916197	0.090948 1.017181 -0.032306
-1204060877	-1204093391		-0.388195 -0.055783 -0.084811 0.915970	0.091058 1.017199 -0.032347
-1204046932	-1204072878		-0.388377 -0.056084 -0.085260 0.915832	0.091165 1.017119 -0.032326
-1204032926	-1204065552		-0.388886 -0.056479 -0.085667 0.915554	0.091220 1.017061 -0.032329
-1204019095	-1204048723		-0.388964 -0.056684 -0.085749 0.915501	0.091284 1.016952 -0.032311
-1204005166	-1204036401		-0.389223 -0.057143 -0.085807 0.915356	0.091348 1.016888 -0.032348
-1203991265	-1204023042		-0.389362 -0.057468 -0.085987 0.915260	0.091460 1.016852 -0.032384
-1203977330	-1204010862		-0.389578 -0.057830 -0.085863 0.915157	0.091563 1.016848 -0.032429
-1203963423	-1203996657		-0.389831 -0.057992 -0.085770 0.915048	0.091656 1.016851 -0.032467
-1203949423	-1202994650		-0.389998 -0.058011 -0.085848 0.914968	0.091732 1.016811 -0.032495
-1203935566	-1202994613		-0.390252 -0.058023 -0.086284 0.914818	0.091768 1.016798 -0.032527
-1203921636	-1202994599		-0.390451 -0.058039 -0.086571 0.914705	0.091787 1.016781 -0.032558
-1203907718	-1202994587		-0.390450 -0.057996 -0.086724 0.914694	0.091823 1.016747 -0.032580
-1203893796	-1202994576		-0.390203 -0.058149 -0.086666 0.914795	0.091842 1.016747 -0.032574
-1203879882	-1202994566		-0.390159 -0.058239 -0.086667 0.914808	0.091881 1.016799 -0.032585
-1203865883	-1202994555		-0.389678 -0.058236 -0.086432 0.915035	0.091910 1.016799 -0.032600
-1203852018	-1202994545		-0.389169 -0.058445 -0.085917 0.915287	0.091936 1.016818 -0.032628
-1203838097	-1202994531		-0.388670 -0.058795 -0.085300 0.915534	0.091976 1.016854 -0.032655
-1203824170	-1202994519		-0.387552 -0.058981 -0.085466 0.915981	0.092089 1.016878 -0.032707
-1203810257	-1202994508		-0.387054 -0.059509 -0.085118 0.916189	0.092136 1.016901 -0.032793
-1203796331	-1202994498		-0.387115 -0.059461 -0.085301 0.916150	0.092211 1.016947 -0.032845
-1203782357	-1202763507		-0.386952 -0.059517 -0.085853 0.916163	0.092233 1.016943 -0.032894
-1203768496	-1202763468		-0.386421 -0.059687 -0.086342 0.916330	0.092228 1.016970 -0.032951
-1203754558	-1202763454		-0.385553 -0.060059 -0.086060 0.916698	0.092204 1.017035 -0.033019
-1203740644	-1202763443		-0.384998 -0.060323 -0.085705 0.916947	0.092222 1.017189 -0.033106
-1203726655	-1202763432		-0.384089 -0.060351 -0.085597 0.917337	0.092293 1.017326 -0.033132
-1203712754	-1202763421		-0.383638 -0.060300 -0.085634 0.917525	0.092343 1.017527 -0.033152
-1203698802	-1202763410		-0.382114 -0.060580 -0.085179 0.918185	0.092377 1.017832 -0.033153
